idx,temp
4001,18.1
4002,17.4
4003,15.9
4004,15.3
4005,14.7
4006,14.0
4007,13.4
4008,13.1
4009,12.9
4010,12.8
4011,12.5
4012,12.6
4013,13.0
4014,14.0
4015,15.0
4016,17.6
4017,18.4
4018,19.7
4019,19.4
4020,20.3
4021,20.5
4022,20.5
4023,20.6
4024,20.6
4025,19.9
4026,18.8
4027,17.7
4028,16.2
4029,15.0
4030,14.2
4031,13.6
4032,12.8
4033,12.1
4034,11.7
4035,12.5
4036,14.5
4037,17.0
4038,18.0
4039,19.2
4040,21.8
4041,23.2
4042,24.1
4043,24.9
4044,25.0
4045,25.1
4046,24.2
4047,23.3
4048,22.6
4049,22.4
4050,21.0
4051,18.7
4052,17.4
4053,16.4
4054,16.2
4055,15.7
4056,15.0
4057,14.1
4058,13.8
4059,15.9
4060,19.2
4061,21.0
4062,23.5
4063,24.7
4064,25.6
4065,26.7
4066,27.2
4067,28.0
4068,27.5
4069,28.7
4070,27.9
4071,27.1
4072,26.6
4073,25.7
4074,24.3
4075,22.5
4076,21.4
4077,19.9
4078,18.8
4079,17.9
4080,17.5
4081,16.8
4082,16.3
4083,17.9
4084,21.5
4085,24.5
4086,26.1
4087,27.5
4088,28.4
4089,29.1
4090,29.8
4091,30.5
4092,30.2
4093,30.7
4094,30.0
4095,29.0
4096,27.4
4097,24.0
4098,23.0
4099,21.6
4100,20.2
4101,19.0
4102,17.2
4103,15.7
4104,14.6
4105,11.9
4106,11.4
4107,12.6
4108,15.1
4109,17.3
4110,18.6
4111,19.3
4112,20.3
4113,21.6
4114,22.3
4115,23.2
4116,23.4
4117,21.9
4118,21.2
4119,20.3
4120,19.5
4121,18.7
4122,17.2
4123,15.3
4124,13.2
4125,11.5
4126,11.0
4127,11.0
4128,10.9
4129,10.7
4130,11.0
4131,11.9
4132,13.2
4133,15.4
4134,18.4
4135,21.0
4136,22.4
4137,23.6
4138,24.5
4139,24.7
4140,25.2
4141,25.2
4142,24.3
4143,23.2
4144,22.1
4145,21.0
4146,20.2
4147,18.7
4148,16.4
4149,15.1
4150,15.8
4151,16.5
4152,17.1
4153,16.6
4154,17.0
4155,16.7
4156,17.2
4157,17.2
4158,17.1
4159,17.5
4160,18.4
4161,18.6
4162,19.4
4163,19.8
4164,21.5
4165,22.7
4166,22.1
4167,22.1
4168,21.2
4169,20.4
4170,19.7
4171,19.0
4172,18.3
4173,18.0
4174,17.6
4175,17.5
4176,16.9
4177,16.6
4178,15.9
4179,15.9
4180,16.3
4181,17.0
4182,18.3
4183,19.4
4184,19.5
4185,19.9
4186,20.4
4187,20.9
4188,21.7
4189,22.3
4190,22.5
4191,22.1
4192,21.8
4193,21.2
4194,20.4
4195,19.5
4196,19.1
4197,18.8
4198,18.9
4199,19.0
4200,18.3
4201,17.8
4202,16.8
4203,17.3
4204,19.8
4205,21.2
4206,21.9
4207,22.0
4208,23.4
4209,23.5
4210,25.1
4211,26.3
4212,25.9
4213,27.0
4214,26.5
4215,25.9
4216,25.7
4217,25.2
4218,24.2
4219,21.4
4220,19.8
4221,19.6
4222,19.1
4223,18.5
4224,17.7
4225,17.1
4226,16.8
4227,16.9
4228,18.7
4229,20.1
4230,20.4
4231,21.0
4232,22.3
4233,23.9
4234,22.3
4235,22.6
4236,21.5
4237,22.1
4238,20.0
4239,17.9
4240,18.3
4241,18.1
4242,16.7
4243,14.9
4244,13.7
4245,13.0
4246,12.0
4247,11.2
4248,10.6
4249,9.8
4250,9.2
4251,10.8
4252,13.9
4253,17.0
4254,19.2
4255,21.0
4256,22.0
4257,22.5
4258,24.1
4259,24.3
4260,25.4
4261,24.9
4262,24.5
4263,23.5
4264,23.0
4265,22.4
4266,21.5
4267,20.4
4268,20.7
4269,20.3
4270,20.0
4271,19.1
4272,16.6
4273,16.5
4274,16.4
4275,16.5
4276,16.8
4277,17.0
4278,17.3
4279,17.6
4280,19.4
4281,21.8
4282,23.8
4283,25.2
4284,26.1
4285,26.9
4286,26.8
4287,26.3
4288,24.3
4289,22.1
4290,21.7
4291,19.7
4292,19.0
4293,19.7
4294,19.6
4295,19.3
4296,19.2
4297,18.6
4298,18.2
4299,18.5
4300,19.9
4301,21.4
4302,24.1
4303,26.0
4304,27.5
4305,27.7
4306,24.2
4307,18.2
4308,21.8
4309,25.0
4310,27.0
4311,27.2
4312,24.4
4313,20.7
4314,20.8
4315,20.3
4316,20.0
4317,19.7
4318,19.3
4319,18.7
4320,18.6
4321,17.5
4322,16.2
4323,16.4
4324,17.6
4325,19.3
4326,20.4
4327,21.3
4328,21.5
4329,22.1
4330,22.5
4331,22.5
4332,22.4
4333,23.1
4334,20.0
4335,16.8
4336,18.1
4337,16.2
4338,15.3
4339,14.9
4340,15.1
4341,15.2
4342,13.9
4343,13.3
4344,12.8
4345,12.1
4346,12.0
4347,13.3
4348,15.9
4349,18.3
4350,20.2
4351,22.6
4352,23.9
4353,24.7
4354,24.7
4355,24.7
4356,24.6
4357,22.2
4358,21.7
4359,21.1
4360,20.4
4361,19.4
4362,19.0
4363,16.9
4364,16.1
4365,15.9
4366,16.1
4367,16.0
4368,15.7
4369,15.2
4370,15.1
4371,15.1
4372,14.7
4373,14.6
4374,14.4
4375,14.7
4376,14.5
4377,16.8
4378,18.4
4379,21.4
4380,22.2
4381,22.3
4382,21.6
4383,20.8
4384,20.2
4385,19.1
4386,17.3
4387,15.5
4388,14.8
4389,15.2
4390,15.3
4391,15.1
4392,14.6
4393,14.1
4394,13.7
4395,13.8
4396,14.5
4397,16.3
4398,17.5
4399,17.9
4400,17.8
4401,17.6
4402,17.7
4403,18.6
4404,19.4
4405,20.1
4406,19.6
4407,18.9
4408,18.3
4409,17.4
4410,16.0
4411,14.1
4412,13.5
4413,12.8
4414,12.1
4415,10.7
4416,9.9
4417,9.4
4418,10.3
4419,12.5
4420,13.9
4421,13.6
4422,13.2
4423,13.7
4424,15.9
4425,16.1
4426,18.9
4427,20.5
4428,19.9
4429,19.9
4430,19.6
4431,19.1
4432,18.0
4433,17.1
4434,16.0
4435,13.6
4436,11.7
4437,10.7
4438,9.9
4439,9.5
4440,9.0
4441,8.8
4442,9.0
4443,9.6
4444,12.4
4445,14.3
4446,15.5
4447,17.0
4448,19.2
4449,20.5
4450,19.7
4451,16.8
4452,15.2
4453,15.3
4454,15.8
4455,16.6
4456,16.3
4457,15.7
4458,15.0
4459,14.2
4460,13.1
4461,12.2
4462,11.7
4463,10.2
4464,9.7
4465,9.2
4466,8.1
4467,9.6
4468,12.9
4469,16.0
4470,18.0
4471,19.5
4472,20.2
4473,21.3
4474,22.7
4475,22.8
4476,22.8
4477,22.7
4478,21.5
4479,20.6
4480,20.2
4481,19.4
4482,17.7
4483,14.8
4484,13.4
4485,12.6
4486,12.7
4487,11.6
4488,10.9
4489,10.3
4490,9.6
4491,10.6
4492,14.2
4493,17.1
4494,19.4
4495,21.3
4496,22.4
4497,23.1
4498,23.3
4499,23.1
4500,23.3
4501,23.3
4502,23.3
4503,22.8
4504,21.4
4505,20.2
4506,19.4
4507,17.9
4508,17.3
4509,17.3
4510,16.4
4511,16.1
4512,15.5
4513,15.2
4514,15.2
4515,15.2
4516,16.2
4517,17.2
4518,19.2
4519,20.5
4520,21.8
4521,22.8
4522,22.8
4523,23.1
4524,23.3
4525,23.4
4526,23.2
4527,22.7
4528,22.1
4529,20.9
4530,19.0
4531,17.0
4532,16.0
4533,15.2
4534,14.8
4535,14.4
4536,14.4
4537,13.9
4538,13.2
4539,13.8
4540,15.2
4541,15.9
4542,16.9
4543,18.9
4544,21.0
4545,22.6
4546,24.5
4547,25.9
4548,25.8
4549,25.9
4550,24.6
4551,23.6
4552,22.9
4553,21.9
4554,20.0
4555,17.2
4556,15.3
4557,14.0
4558,13.7
4559,13.2
4560,12.9
4561,13.4
4562,14.2
4563,15.0
4564,17.5
4565,20.2
4566,22.8
4567,24.5
4568,26.1
4569,27.4
4570,28.5
4571,29.0
4572,29.6
4573,28.8
4574,25.8
4575,22.9
4576,23.5
4577,23.6
4578,23.2
4579,21.8
4580,20.7
4581,20.7
4582,20.0
4583,19.2
4584,18.6
4585,17.4
4586,17.5
4587,17.8
4588,18.6
4589,21.6
4590,24.0
4591,26.0
4592,27.6
4593,27.4
4594,26.3
4595,20.8
4596,20.1
4597,21.1
4598,21.2
4599,21.3
4600,20.9
4601,19.8
4602,19.0
4603,18.4
4604,17.8
4605,16.8
4606,15.8
4607,15.6
4608,15.5
4609,14.9
4610,14.2
4611,14.7
4612,17.6
4613,18.8
4614,18.7
4615,20.6
4616,22.5
4617,24.1
4618,25.5
4619,26.2
4620,26.2
4621,26.1
4622,24.6
4623,20.1
4624,21.0
4625,21.4
4626,21.4
4627,21.2
4628,20.7
4629,19.8
4630,18.3
4631,17.9
4632,17.5
4633,17.1
4634,17.0
4635,17.1
4636,17.1
4637,16.8
4638,16.4
4639,15.4
4640,14.5
4641,14.2
4642,14.9
4643,17.9
4644,19.1
4645,20.1
4646,20.2
4647,19.7
4648,19.4
4649,18.8
4650,16.6
4651,14.8
4652,13.9
4653,13.1
4654,12.0
4655,10.6
4656,9.9
4657,9.5
4658,9.2
4659,9.9
4660,13.6
4661,16.3
4662,18.2
4663,19.5
4664,20.6
4665,21.0
4666,21.0
4667,21.4
4668,21.6
4669,21.4
4670,20.3
4671,19.7
4672,19.1
4673,17.5
4674,15.9
4675,14.4
4676,13.4
4677,12.5
4678,11.9
4679,11.0
4680,10.8
4681,11.4
4682,11.6
4683,11.7
4684,13.0
4685,15.2
4686,17.3
4687,19.5
4688,20.4
4689,20.8
4690,20.1
4691,21.5
4692,20.5
4693,18.4
4694,19.1
4695,19.6
4696,19.8
4697,16.0
4698,15.2
4699,15.3
4700,13.7
4701,12.8
4702,11.6
4703,11.4
4704,11.0
4705,10.4
4706,9.6
4707,10.2
4708,13.1
4709,16.9
4710,19.4
4711,21.0
4712,22.0
4713,22.5
4714,23.4
4715,23.5
4716,23.8
4717,22.5
4718,22.4
4719,21.9
4720,21.4
4721,20.5
4722,18.6
4723,16.6
4724,15.1
4725,14.4
4726,14.1
4727,13.9
4728,13.7
4729,14.0
4730,14.0
4731,14.7
4732,15.0
4733,15.1
4734,15.8
4735,16.2
4736,17.4
4737,18.3
4738,18.5
4739,18.1
4740,19.7
4741,20.9
4742,21.9
4743,21.7
4744,21.3
4745,20.9
4746,18.8
4747,17.5
4748,16.5
4749,14.6
4750,13.5
4751,12.8
4752,12.4
4753,11.8
4754,10.9
4755,11.7
4756,15.8
4757,16.1
4758,16.8
4759,19.2
4760,22.0
4761,22.8
4762,22.9
4763,22.1
4764,23.5
4765,24.0
4766,23.2
4767,22.5
4768,21.7
4769,20.9
4770,19.0
4771,16.0
4772,14.7
4773,13.8
4774,13.1
4775,12.4
4776,11.9
4777,12.0
4778,12.1
4779,13.4
4780,15.9
4781,18.6
4782,20.7
4783,22.9
4784,23.6
4785,24.8
4786,24.8
4787,25.5
4788,25.8
4789,26.3
4790,25.9
4791,25.5
4792,25.3
4793,24.6
4794,23.6
4795,22.2
4796,21.0
4797,19.6
4798,18.7
4799,18.2
4800,17.9
4801,17.5
4802,17.4
4803,17.4
4804,18.3
4805,20.0
4806,21.5
4807,23.8
4808,24.3
4809,23.8
4810,24.6
4811,24.8
4812,23.8
4813,21.9
4814,20.8
4815,20.7
4816,21.3
4817,21.2
4818,20.0
4819,18.2
4820,17.0
4821,16.5
4822,16.0
4823,15.5
4824,15.2
4825,14.9
4826,14.6
4827,15.3
4828,16.5
4829,19.4
4830,22.4
4831,23.5
4832,25.0
4833,25.5
4834,23.7
4835,22.2
4836,21.0
4837,20.6
4838,20.4
4839,20.9
4840,20.9
4841,20.8
4842,20.0
4843,18.7
4844,17.8
4845,17.8
4846,18.2
4847,18.5
4848,18.1
4849,17.8
4850,17.4
4851,17.1
4852,17.2
4853,17.9
4854,19.5
4855,21.4
4856,23.2
4857,23.9
4858,24.8
4859,25.7
4860,26.2
4861,25.9
4862,25.7
4863,25.5
4864,24.7
4865,23.9
4866,23.1
4867,22.1
4868,21.3
4869,20.4
4870,19.4
4871,19.2
4872,18.7
4873,18.3
4874,18.0
4875,18.0
4876,18.5
4877,18.6
4878,18.7
4879,19.1
4880,19.7
4881,21.0
4882,23.4
4883,25.2
4884,26.5
4885,27.1
4886,25.3
4887,19.5
4888,20.8
4889,20.8
4890,20.5
4891,20.0
4892,19.5
4893,19.0
4894,18.1
4895,18.3
4896,17.8
4897,17.5
4898,16.5
4899,16.1
4900,17.0
4901,19.1
4902,21.8
4903,24.2
4904,25.7
4905,26.2
4906,27.2
4907,27.4
4908,27.4
4909,26.0
4910,25.6
4911,25.6
4912,25.2
4913,24.5
4914,23.6
4915,23.0
4916,22.4
4917,22.2
4918,21.9
4919,21.2
4920,20.2
4921,19.7
4922,19.4
4923,19.3
4924,19.5
4925,18.8
4926,18.5
4927,18.4
4928,18.6
4929,19.4
4930,19.9
4931,20.9
4932,22.6
4933,21.6
4934,19.6
4935,19.0
4936,18.2
4937,17.3
4938,16.9
4939,16.5
4940,15.6
4941,15.0
4942,14.7
4943,14.3
4944,14.4
4945,14.3
4946,14.6
4947,14.8
4948,15.0
4949,15.6
4950,15.8
4951,16.1
4952,16.8
4953,18.2
4954,19.6
4955,20.5
4956,21.1
4957,20.7
4958,20.6
4959,20.7
4960,20.4
4961,19.6
4962,17.6
4963,15.1
4964,14.0
4965,14.5
4966,14.6
4967,14.1
4968,13.8
4969,13.1
4970,12.8
4971,13.1
4972,14.8
4973,16.9
4974,19.4
4975,21.3
4976,22.8
4977,23.5
4978,24.2
4979,25.0
4980,25.0
4981,24.4
4982,24.0
4983,23.4
4984,22.1
4985,21.4
4986,19.5
4987,17.4
4988,16.4
4989,16.4
4990,16.7
4991,16.3
4992,16.2
4993,15.5
4994,15.2
4995,15.1
4996,15.1
4997,16.2
4998,19.0
4999,20.7
5000,22.1
5001,23.3
5002,23.4
5003,23.9
5004,22.5
5005,23.2
5006,22.7
5007,18.3
5008,17.0
5009,16.4
5010,16.4
5011,16.2
5012,15.0
5013,14.2
5014,13.5
5015,13.6
5016,13.3
5017,13.0
5018,12.6
5019,12.9
5020,13.6
5021,14.4
5022,17.9
5023,20.7
5024,22.7
5025,23.6
5026,24.5
5027,24.3
5028,25.8
5029,25.4
5030,24.2
5031,23.6
5032,22.7
5033,21.2
5034,20.0
5035,18.9
5036,17.4
5037,17.1
5038,17.5
5039,17.5
5040,16.3
5041,14.7
5042,13.8
5043,13.9
5044,17.6
5045,20.8
5046,23.7
5047,26.2
5048,27.4
5049,28.4
5050,29.1
5051,29.3
5052,30.0
5053,30.3
5054,29.5
5055,29.2
5056,29.1
5057,28.2
5058,26.4
5059,24.8
5060,23.4
5061,22.6
5062,22.1
5063,21.2
5064,20.7
5065,20.3
5066,20.0
5067,19.8
5068,21.6
5069,23.3
5070,25.7
5071,27.4
5072,29.1
5073,30.3
5074,30.7
5075,31.3
5076,32.3
5077,32.4
5078,31.3
5079,30.1
5080,29.1
5081,27.9
5082,25.8
5083,23.5
5084,22.0
5085,23.1
5086,21.0
5087,19.0
5088,21.4
5089,20.9
5090,21.0
5091,21.2
5092,20.6
5093,22.3
5094,25.4
5095,27.2
5096,28.9
5097,30.6
5098,32.4
5099,33.4
5100,34.4
5101,34.4
5102,33.7
5103,33.4
5104,32.7
5105,31.5
5106,29.7
5107,28.1
5108,27.1
5109,26.0
5110,24.7
5111,24.1
5112,23.5
5113,23.0
5114,22.6
5115,21.9
5116,23.5
5117,24.5
5118,25.2
5119,27.2
5120,25.9
5121,27.7
5122,28.2
5123,27.7
5124,29.0
5125,28.3
5126,27.0
5127,26.6
5128,26.2
5129,25.0
5130,23.0
5131,22.2
5132,21.0
5133,19.7
5134,19.1
5135,18.9
5136,18.6
5137,18.8
5138,19.0
5139,19.4
5140,19.7
5141,19.7
5142,20.3
5143,22.6
5144,25.4
5145,26.7
5146,28.5
5147,28.5
5148,29.2
5149,30.1
5150,29.8
5151,28.9
5152,28.4
5153,27.3
5154,25.9
5155,24.0
5156,21.4
5157,20.3
5158,19.3
5159,19.4
5160,21.5
5161,21.6
5162,21.0
5163,20.5
5164,20.8
5165,21.9
5166,23.5
5167,26.1
5168,27.3
5169,27.9
5170,28.3
5171,28.6
5172,29.0
5173,29.1
5174,28.1
5175,27.4
5176,26.5
5177,25.4
5178,24.2
5179,22.5
5180,21.5
5181,20.9
5182,20.0
5183,19.2
5184,18.4
5185,17.9
5186,17.3
5187,16.6
5188,17.8
5189,20.1
5190,21.1
5191,23.1
5192,24.9
5193,25.7
5194,26.4
5195,26.9
5196,27.8
5197,27.6
5198,26.4
5199,25.7
5200,24.9
5201,23.5
5202,21.3
5203,18.8
5204,17.5
5205,16.9
5206,17.1
5207,19.2
5208,19.4
5209,19.5
5210,19.1
5211,17.8
5212,17.4
5213,18.3
5214,19.4
5215,21.3
5216,23.0
5217,24.3
5218,24.0
5219,24.1
5220,23.9
5221,23.3
5222,22.8
5223,22.2
5224,21.4
5225,20.3
5226,18.5
5227,17.2
5228,16.4
5229,15.9
5230,15.5
5231,15.1
5232,14.5
5233,13.5
5234,12.6
5235,12.4
5236,13.3
5237,14.8
5238,16.5
5239,17.8
5240,19.4
5241,21.3
5242,22.2
5243,22.6
5244,23.0
5245,23.3
5246,22.9
5247,22.4
5248,21.3
5249,20.6
5250,17.9
5251,15.3
5252,14.9
5253,13.1
5254,13.1
5255,12.7
5256,13.2
5257,11.4
5258,11.2
5259,11.6
5260,13.1
5261,15.2
5262,18.1
5263,20.4
5264,21.6
5265,22.4
5266,23.2
5267,23.7
5268,24.2
5269,24.4
5270,24.2
5271,24.0
5272,23.7
5273,22.8
5274,21.5
5275,20.6
5276,19.5
5277,18.6
5278,17.9
5279,17.1
5280,16.5
5281,16.2
5282,15.6
5283,15.2
5284,16.3
5285,17.9
5286,19.7
5287,21.2
5288,23.1
5289,25.1
5290,26.9
5291,27.9
5292,29.1
5293,29.1
5294,28.9
5295,28.4
5296,28.1
5297,26.7
5298,24.8
5299,25.0
5300,24.0
5301,22.7
5302,22.2
5303,21.7
5304,21.1
5305,20.8
5306,20.6
5307,21.0
5308,21.6
5309,21.3
5310,19.6
5311,19.6
5312,21.7
5313,24.9
5314,27.4
5315,29.0
5316,29.9
5317,30.6
5318,30.3
5319,29.7
5320,28.6
5321,27.2
5322,25.2
5323,23.8
5324,22.9
5325,22.2
5326,21.8
5327,20.9
5328,21.4
5329,21.4
5330,21.2
5331,20.6
5332,20.6
5333,22.2
5334,23.4
5335,26.5
5336,28.7
5337,29.6
5338,30.8
5339,31.7
5340,32.5
5341,32.9
5342,32.4
5343,32.3
5344,31.9
5345,30.9
5346,29.7
5347,28.4
5348,27.2
5349,26.2
5350,25.1
5351,23.3
5352,21.4
5353,20.5
5354,19.7
5355,19.0
5356,19.6
5357,22.0
5358,22.4
5359,22.2
5360,23.3
5361,23.4
5362,20.0
5363,18.2
5364,17.2
5365,18.3
5366,19.5
5367,19.5
5368,19.2
5369,18.7
5370,17.8
5371,17.5
5372,17.0
5373,16.1
5374,15.0
5375,14.1
5376,13.7
5377,13.0
5378,12.5
5379,12.2
5380,13.0
5381,14.5
5382,15.9
5383,17.0
5384,18.1
5385,19.0
5386,19.7
5387,21.0
5388,21.8
5389,22.2
5390,22.5
5391,21.8
5392,21.0
5393,19.5
5394,17.1
5395,15.5
5396,14.1
5397,13.3
5398,12.7
5399,12.5
5400,12.4
5401,12.4
5402,12.9
5403,13.0
5404,14.1
5405,16.2
5406,18.1
5407,19.7
5408,21.1
5409,22.3
5410,22.6
5411,23.2
5412,23.1
5413,22.9
5414,21.5
5415,21.0
5416,20.5
5417,19.3
5418,16.1
5419,13.7
5420,12.5
5421,11.6
5422,11.0
5423,10.6
5424,12.4
5425,14.4
5426,13.9
5427,13.1
5428,14.0
5429,16.1
5430,18.3
5431,20.2
5432,21.9
5433,22.5
5434,23.4
5435,24.0
5436,24.1
5437,24.2
5438,23.4
5439,23.1
5440,22.7
5441,21.7
5442,20.5
5443,19.2
5444,17.6
5445,17.1
5446,16.2
5447,15.2
5448,14.3
5449,13.6
5450,13.7
5451,13.8
5452,14.5
5453,16.9
5454,19.3
5455,22.1
5456,24.6
5457,25.9
5458,26.8
5459,27.2
5460,28.1
5461,28.2
5462,27.0
5463,26.5
5464,26.2
5465,24.2
5466,20.9
5467,20.7
5468,19.7
5469,19.3
5470,19.1
5471,18.7
5472,18.4
5473,18.0
5474,17.6
5475,16.9
5476,16.6
5477,16.5
5478,16.9
5479,17.3
5480,18.1
5481,19.2
5482,20.4
5483,21.1
5484,22.1
5485,23.5
5486,23.0
5487,22.8
5488,22.2
5489,20.5
5490,18.6
5491,17.2
5492,16.2
5493,15.8
5494,15.7
5495,15.4
5496,15.3
5497,15.6
5498,15.3
5499,15.3
5500,16.5
5501,18.1
5502,21.3
5503,24.7
5504,25.8
5505,25.5
5506,25.9
5507,28.1
5508,29.2
5509,29.5
5510,28.9
5511,28.7
5512,28.1
5513,26.6
5514,25.2
5515,24.1
5516,23.7
5517,22.0
5518,20.9
5519,20.4
5520,19.9
5521,19.5
5522,19.0
5523,19.2
5524,19.7
5525,20.9
5526,23.9
5527,26.5
5528,28.2
5529,27.8
5530,25.8
5531,22.2
5532,18.8
5533,18.2
5534,18.4
5535,18.2
5536,17.4
5537,16.3
5538,15.9
5539,15.7
5540,15.5
5541,15.4
5542,15.3
5543,15.2
5544,15.1
5545,14.8
5546,14.5
5547,14.5
5548,15.2
5549,15.6
5550,16.1
5551,16.5
5552,16.5
5553,16.1
5554,15.7
5555,15.7
5556,16.4
5557,16.8
5558,16.5
5559,16.1
5560,15.9
5561,15.6
5562,15.6
5563,15.4
5564,15.2
5565,14.7
5566,14.3
5567,14.0
5568,13.8
5569,13.3
5570,11.9
5571,11.2
5572,11.9
5573,13.2
5574,15.4
5575,17.9
5576,19.4
5577,18.2
5578,15.5
5579,15.9
5580,18.2
5581,18.0
5582,17.5
5583,17.0
5584,16.8
5585,14.9
5586,12.9
5587,12.8
5588,13.1
5589,13.0
5590,12.3
5591,12.3
5592,12.7
5593,13.0
5594,13.1
5595,13.3
5596,13.5
5597,14.1
5598,15.4
5599,15.7
5600,17.5
5601,19.5
5602,18.8
5603,17.1
5604,16.0
5605,15.7
5606,14.6
5607,14.8
5608,14.7
5609,14.2
5610,13.8
5611,13.3
5612,12.6
5613,12.5
5614,12.3
5615,12.0
5616,11.7
5617,11.2
5618,11.1
5619,11.2
5620,11.6
5621,11.8
5622,12.3
5623,12.7
5624,13.8
5625,16.2
5626,17.3
5627,18.9
5628,20.0
5629,19.1
5630,16.2
5631,15.8
5632,15.5
5633,14.6
5634,14.1
5635,12.8
5636,12.8
5637,12.8
5638,12.3
5639,11.2
5640,11.1
5641,10.9
5642,10.4
5643,10.1
5644,10.1
5645,12.3
5646,15.8
5647,18.2
5648,20.1
5649,21.1
5650,22.0
5651,21.7
5652,21.4
5653,21.5
5654,20.6
5655,20.1
5656,19.1
5657,17.2
5658,14.5
5659,13.1
5660,12.1
5661,11.8
5662,11.5
5663,12.3
5664,12.9
5665,12.5
5666,12.3
5667,12.4
5668,12.7
5669,15.0
5670,17.7
5671,20.7
5672,22.6
5673,23.5
5674,24.0
5675,23.7
5676,24.4
5677,23.6
5678,23.1
5679,22.3
5680,20.4
5681,19.0
5682,17.7
5683,16.3
5684,14.9
5685,13.9
5686,13.0
5687,12.5
5688,12.2
5689,11.9
5690,12.3
5691,12.3
5692,12.7
5693,15.5
5694,19.2
5695,21.3
5696,22.4
5697,22.9
5698,23.5
5699,24.5
5700,24.7
5701,24.3
5702,23.3
5703,22.6
5704,21.9
5705,19.5
5706,18.8
5707,17.5
5708,16.6
5709,17.1
5710,16.7
5711,16.3
5712,15.9
5713,15.2
5714,15.0
5715,14.7
5716,14.8
5717,16.5
5718,19.1
5719,21.0
5720,22.9
5721,25.6
5722,26.1
5723,25.7
5724,25.3
5725,25.5
5726,23.9
5727,22.8
5728,21.5
5729,19.3
5730,17.1
5731,16.5
5732,15.8
5733,15.1
5734,14.3
5735,13.2
5736,12.4
5737,12.1
5738,12.3
5739,13.0
5740,13.4
5741,13.7
5742,14.1
5743,14.9
5744,15.9
5745,16.6
5746,17.3
5747,18.6
5748,20.2
5749,21.4
5750,20.0
5751,19.4
5752,18.2
5753,16.5
5754,15.1
5755,14.1
5756,13.2
5757,12.3
5758,12.0
5759,11.8
5760,10.5
5761,9.2
5762,8.7
5763,8.3
5764,9.4
5765,12.7
5766,15.5
5767,17.9
5768,19.3
5769,20.3
5770,21.1
5771,21.8
5772,21.9
5773,21.6
5774,20.4
5775,20.0
5776,19.3
5777,16.4
5778,13.5
5779,12.2
5780,11.8
5781,13.3
5782,12.5
5783,12.2
5784,11.4
5785,10.9
5786,10.5
5787,10.2
5788,10.7
5789,13.3
5790,16.1
5791,19.0
5792,21.5
5793,22.5
5794,23.1
5795,23.9
5796,24.8
5797,24.7
5798,24.1
5799,23.8
5800,23.0
5801,21.3
5802,19.7
5803,18.6
5804,17.6
5805,16.6
5806,15.8
5807,15.2
5808,14.4
5809,13.9
5810,13.1
5811,12.5
5812,13.1
5813,15.1
5814,17.2
5815,20.1
5816,22.8
5817,24.9
5818,26.5
5819,27.4
5820,28.3
5821,28.5
5822,28.0
5823,27.5
5824,26.8
5825,24.7
5826,23.0
5827,21.5
5828,20.1
5829,19.6
5830,18.1
5831,16.7
5832,15.6
5833,16.1
5834,16.7
5835,17.6
5836,18.4
5837,18.9
5838,19.1
5839,19.3
5840,18.1
5841,17.5
5842,17.0
5843,17.2
5844,17.5
5845,17.4
5846,17.4
5847,17.2
5848,16.8
5849,16.2
5850,16.1
5851,15.9
5852,15.6
5853,15.5
5854,14.8
5855,14.0
5856,13.8
5857,13.9
5858,14.0
5859,13.5
5860,13.3
5861,13.1
5862,13.2
5863,13.5
5864,13.8
5865,14.1
5866,15.2
5867,14.9
5868,14.3
5869,14.1
5870,14.1
5871,13.9
5872,13.7
5873,13.3
5874,12.2
5875,12.1
5876,11.9
5877,11.3
5878,11.3
5879,11.0
5880,11.0
5881,11.0
5882,11.2
5883,11.1
5884,11.1
5885,11.2
5886,11.7
5887,12.3
5888,12.4
5889,13.1
5890,13.5
5891,14.2
5892,15.1
5893,15.8
5894,15.7
5895,16.0
5896,15.4
5897,14.6
5898,14.0
5899,13.4
5900,13.2
5901,13.1
5902,13.0
5903,12.9
5904,12.7
5905,12.6
5906,12.5
5907,12.4
5908,12.5
5909,12.8
5910,13.0
5911,13.4
5912,13.9
5913,14.1
5914,14.2
5915,14.5
5916,14.9
5917,15.4
5918,15.3
5919,14.2
5920,13.2
5921,12.3
5922,12.4
5923,12.3
5924,12.3
5925,12.3
5926,12.3
5927,12.5
5928,12.6
5929,12.7
5930,12.7
5931,12.8
5932,13.2
5933,13.2
5934,13.1
5935,13.4
5936,13.9
5937,14.3
5938,14.7
5939,15.6
5940,16.2
5941,17.8
5942,18.1
5943,17.7
5944,16.9
5945,16.6
5946,16.6
5947,16.4
5948,16.4
5949,15.9
5950,15.5
5951,15.2
5952,15.0
5953,14.8
5954,14.4
5955,14.2
5956,14.3
5957,14.6
5958,14.7
5959,14.9
5960,15.1
5961,15.1
5962,15.3
5963,15.4
5964,15.3
5965,15.3
5966,15.1
5967,15.0
5968,15.0
5969,14.9
5970,14.7
5971,14.7
5972,14.7
5973,14.5
5974,14.6
5975,14.4
5976,14.3
5977,14.3
5978,14.5
5979,13.4
5980,12.6
5981,12.4
5982,12.6
5983,12.6
5984,12.5
5985,12.2
5986,12.4
5987,12.8
5988,13.8
5989,14.4
5990,14.5
5991,14.2
5992,13.7
5993,12.7
5994,12.6
5995,12.5
5996,12.5
5997,12.5
5998,12.1
5999,11.3
